SIZE_BREAKDOWN_ID,PRODUCTION_ID,SIZE_BAND,QUANTITY
f3c85df7-a5b7-6859-d0d7-d33b2f6d96ba,6db2ec67-e33f-2feb-b2e1-73822a2389da,Medium,32.87
9e8e2fae-6abe-b6cf-8701-29ae99c82059,6db2ec67-e33f-2feb-b2e1-73822a2389da,Small,25.25
5f32a6a4-cd67-3db5-cec0-cad58bf148fc,6db2ec67-e33f-2feb-b2e1-73822a2389da,PeeWee,32.26
a07c70b4-9601-d664-b882-06c274696d54,e7ae023f-4315-7d3c-117e-5c84830ffd60,Jumbo,10.65
6843318e-3125-4b93-16a2-80fb25e8f97e,e7ae023f-4315-7d3c-117e-5c84830ffd60,Large,9.62
84521e07-2046-f008-6515-5b6e506b1225,e7ae023f-4315-7d3c-117e-5c84830ffd60,Medium,1.85
84575326-8f1d-30f0-cfe4-256123cd6964,e7ae023f-4315-7d3c-117e-5c84830ffd60,Small,5.29
0e0b1e2e-2816-ae2f-869b-329e13789b32,e7ae023f-4315-7d3c-117e-5c84830ffd60,PeeWee,11.59
b30028c3-334d-1b03-a31e-6d1d118042aa,97bde92b-1d86-6510-50f0-006bcafacdde,Jumbo,8.04
4a510695-87c5-db3c-6be2-2671e30be3f0,97bde92b-1d86-6510-50f0-006bcafacdde,Large,14.98
eed2e52c-5fc8-e209-9b4c-e6d282ea9724,97bde92b-1d86-6510-50f0-006bcafacdde,Medium,56.71
3769a30d-24f9-5a7b-ed11-922cb79a0352,e5f36ddd-5ce8-dee9-79f5-47ff6ffc7d61,Extra Large,25.94
63fc872c-d444-f193-60a0-ba904b41d496,e5f36ddd-5ce8-dee9-79f5-47ff6ffc7d61,Large,36.08
bd67c1f7-a137-9e39-f852-3931cc66bbb3,e5f36ddd-5ce8-dee9-79f5-47ff6ffc7d61,Medium,37.7
4f5706ff-8ac3-e563-d952-a47f1d6f6466,9c8a7ed2-9c92-d2fe-8627-d118a4539221,Jumbo,8.6
cabe99eb-0aa8-55b9-0a5f-c13fc18217cc,9c8a7ed2-9c92-d2fe-8627-d118a4539221,Extra Large,1.96
9f42567b-dba2-5189-b7a7-0ea3e782bcf3,9c8a7ed2-9c92-d2fe-8627-d118a4539221,Large,11.33
eabcb4bc-5bad-0513-0819-39e665e6d621,9c8a7ed2-9c92-d2fe-8627-d118a4539221,Small,1.55
fbff696a-75ea-f7de-c72f-59b070ba8f67,9c8a7ed2-9c92-d2fe-8627-d118a4539221,PeeWee,6.68
c8dd7a02-03bc-2076-037f-9c4feffb8db0,8a5b19be-8f12-65b1-61b2-af2ebe0fd2e2,Jumbo,10.42
46ece04d-5ae8-765e-6f9a-2ece74edb0b4,8a5b19be-8f12-65b1-61b2-af2ebe0fd2e2,Extra Large,5.34
7996805a-c104-3f78-6b7d-5296ff5cfe24,8a5b19be-8f12-65b1-61b2-af2ebe0fd2e2,Small,40.66
c9ed4960-b21a-3b10-2b09-cc84259a0935,8a5b19be-8f12-65b1-61b2-af2ebe0fd2e2,PeeWee,5.5
bd623ebb-66f6-fc4e-666d-54adad54e52b,0e01f535-d213-7b83-e52d-752a1318aa7e,Extra Large,43.75
81a6ceaa-bafa-3db2-205d-703867a171e7,0e01f535-d213-7b83-e52d-752a1318aa7e,Large,20.64
9cb7c00f-8a20-1d8f-3c61-a1dd10114b18,0e01f535-d213-7b83-e52d-752a1318aa7e,Medium,22.61
c44d3371-97dc-a9e0-fafe-a4eeead393c1,2e8d3996-e622-6558-3d69-1792bd732ad3,Extra Large,24.41
00ff0973-7daa-697a-4aa0-58e544bf9ce7,2e8d3996-e622-6558-3d69-1792bd732ad3,Large,71.29
3c36755b-2832-6d84-e94a-293c382f4cd8,2e8d3996-e622-6558-3d69-1792bd732ad3,Medium,11.15
2243d1d8-f6a1-c5bc-2292-12685abcceb2,2e8d3996-e622-6558-3d69-1792bd732ad3,Small,27.15
c37a4c62-4783-721f-7f34-6419d069eada,2e8d3996-e622-6558-3d69-1792bd732ad3,PeeWee,8.0
bfb8b182-a21b-7fd1-dffd-d7a0a8084085,640f2a8b-2551-636d-5669-9ca0c5b08025,Jumbo,19.04
462fa2a3-b850-a6db-dd82-55c4b5e2005c,640f2a8b-2551-636d-5669-9ca0c5b08025,Large,25.11
11a479d9-56f6-e316-f7ee-2f7105391619,640f2a8b-2551-636d-5669-9ca0c5b08025,Medium,11.93
a294229c-f3b2-f47b-9345-1f762799411b,640f2a8b-2551-636d-5669-9ca0c5b08025,PeeWee,24.2
8359899a-6175-1b15-3bca-2160dad7752e,9792c12c-66e9-2e54-591a-56898e4fe2e9,Jumbo,10.92
14567ba5-9925-2cf9-89e5-a2ccb9bbef65,9792c12c-66e9-2e54-591a-56898e4fe2e9,Large,20.33
94b1f8f1-7dcc-f342-afcf-d073303f4d13,9792c12c-66e9-2e54-591a-56898e4fe2e9,Medium,15.09
58d526d6-e473-a3fe-8112-6b381cd57f67,9792c12c-66e9-2e54-591a-56898e4fe2e9,Small,5.0
e96fb29d-755a-a4e5-9dff-60069ed2113c,cbaa3439-c9ca-d6ae-9590-93e6c173f4ad,Extra Large,37.89
7e8e10c2-806d-731d-1db0-ab91a39ffe95,cbaa3439-c9ca-d6ae-9590-93e6c173f4ad,PeeWee,33.16
490b0b25-ed3e-3399-eb47-ea84ea941213,49db3563-d5dd-a1ef-2741-2733f24f02e4,Jumbo,45.05
06f26268-6d4b-b89d-7ff0-a21515f01ba0,49db3563-d5dd-a1ef-2741-2733f24f02e4,Large,53.72
226420c8-1ed9-7b23-fb8f-3fecc0141030,49db3563-d5dd-a1ef-2741-2733f24f02e4,Medium,31.29
4609393d-43dd-0886-e59a-715cc7e45ae6,49db3563-d5dd-a1ef-2741-2733f24f02e4,PeeWee,22.73
a79216dc-3789-7dba-25f0-6302b5b4ba0b,9aaac6d4-cb8e-4f52-6d47-627a8dd05ab6,Jumbo,6.01
a261c29d-aeeb-cd1f-603f-20aa26ac539e,9aaac6d4-cb8e-4f52-6d47-627a8dd05ab6,Extra Large,8.15
c493e202-804b-0f6e-2c71-20c1787273bf,9aaac6d4-cb8e-4f52-6d47-627a8dd05ab6,Large,5.29
9e2e8f24-f3ba-e445-5243-acefb5deff87,9aaac6d4-cb8e-4f52-6d47-627a8dd05ab6,Small,4.07
b1cc2b61-26bc-e091-4fd4-c7f047f250a2,9aaac6d4-cb8e-4f52-6d47-627a8dd05ab6,PeeWee,13.45
74726e59-0d42-b084-02ce-df916726f7fc,cdd205c0-7b2d-b56e-7c56-f2e814542ba4,Jumbo,21.02
832a3a24-5217-ed26-df7c-a9f6965f6b62,cdd205c0-7b2d-b56e-7c56-f2e814542ba4,Extra Large,16.22
87e79613-faaf-48cf-bd45-e5d07cee916a,cdd205c0-7b2d-b56e-7c56-f2e814542ba4,Large,2.51
8e76986a-09d9-da4a-72a6-29b68adbfd7a,cdd205c0-7b2d-b56e-7c56-f2e814542ba4,Medium,15.65
f8ac353f-21b9-e22e-c41e-87c43f4d8867,cdd205c0-7b2d-b56e-7c56-f2e814542ba4,Small,13.53
dde325a1-2979-4c0c-bc9e-6b9825ec34dd,cdd205c0-7b2d-b56e-7c56-f2e814542ba4,PeeWee,9.36
e576e777-87e0-443a-772b-227b2ec6f811,246d2260-aee4-518a-8961-64e0b4872f47,Jumbo,5.97
b51c3aed-fd2b-a97c-340c-59a4843605e1,246d2260-aee4-518a-8961-64e0b4872f47,Extra Large,12.9
d6322164-5a96-300b-6faf-87b7f96b9190,246d2260-aee4-518a-8961-64e0b4872f47,Large,3.74
c4e78656-f288-e302-9697-4d6351375391,246d2260-aee4-518a-8961-64e0b4872f47,Medium,1.45
26f392bc-634a-c760-3069-2cdbc0fdeb99,246d2260-aee4-518a-8961-64e0b4872f47,Small,11.46
f28aabe5-045b-1403-8845-86bdb81c820d,5e946a51-0ede-6389-e241-464725c3c103,Jumbo,8.72
0ca02d0e-d2bf-ea6f-110f-065e71a8fe7e,5e946a51-0ede-6389-e241-464725c3c103,Large,13.43
2e59e254-9a78-f90c-7974-bc3fdc734674,5e946a51-0ede-6389-e241-464725c3c103,Medium,6.06
a27ac348-ba60-00bd-10bc-f72789d8ebf9,5e946a51-0ede-6389-e241-464725c3c103,PeeWee,2.14
098b2f75-cbfe-46b0-7962-ee7a45f7aab9,0807f48a-51cc-8616-5ed9-8050b1aabcac,Extra Large,17.9
360020bb-19a3-6c63-59f1-0d13e3f22742,0807f48a-51cc-8616-5ed9-8050b1aabcac,Large,10.26
31505d78-aaaf-7eed-fa16-a5e1898408e3,0807f48a-51cc-8616-5ed9-8050b1aabcac,Small,28.6
af6cfaff-1d7d-2fd0-0678-b71cc26f29bb,91140700-f5c0-7a44-d7d9-2f6b1cf0f0dc,Jumbo,10.83
4317d785-1fe0-e98e-fbdb-e72574fa4174,91140700-f5c0-7a44-d7d9-2f6b1cf0f0dc,Extra Large,5.12
3479056f-6d29-2a41-37ba-0ef7f9616301,91140700-f5c0-7a44-d7d9-2f6b1cf0f0dc,Large,35.27
f2d8c442-0376-363f-9b04-c4d76a52d96d,91140700-f5c0-7a44-d7d9-2f6b1cf0f0dc,Medium,19.96
249363f9-17a9-252a-92da-ef66f3a9e5b3,91140700-f5c0-7a44-d7d9-2f6b1cf0f0dc,Small,37.52
15d860b5-d164-d6e7-a5bd-678bdf712a98,91140700-f5c0-7a44-d7d9-2f6b1cf0f0dc,PeeWee,48.94
1a92199a-1ec4-c96b-fae5-ebd7311bd9ab,dd311c43-6d2c-b154-6c80-b41379fc0780,Jumbo,7.07
1d4960f4-dcbe-7786-9e85-c61e08f06211,dd311c43-6d2c-b154-6c80-b41379fc0780,Extra Large,5.42
890609e6-2a3b-8229-7401-d741177d449e,dd311c43-6d2c-b154-6c80-b41379fc0780,Large,3.82
261a7c88-df9f-f7f1-714d-89b4f960ebc9,dd311c43-6d2c-b154-6c80-b41379fc0780,Medium,8.96
fddcae22-a450-3e8d-2de0-a10fd74e18f9,dd311c43-6d2c-b154-6c80-b41379fc0780,Small,5.84
df247a3e-891c-1b34-9214-e3d4d3bef599,dd311c43-6d2c-b154-6c80-b41379fc0780,PeeWee,7.32
b7658af3-9b2c-6994-e203-993ef338815c,c29cc877-5de7-df95-61e8-cafd7809144b,Jumbo,5.55
252fe716-d18e-1d64-8818-69c0ab986d01,c29cc877-5de7-df95-61e8-cafd7809144b,Large,41.48
61ff8949-76d7-64bf-0458-8557d8a19e69,c29cc877-5de7-df95-61e8-cafd7809144b,Medium,53.68
0e5173ba-f3e3-ab22-2dcb-bcb388d60bcc,c29cc877-5de7-df95-61e8-cafd7809144b,Small,12.43
92a26a03-3535-1d1c-3f37-045bf87ca48a,c29cc877-5de7-df95-61e8-cafd7809144b,PeeWee,54.96
491b6053-7d60-3e53-d6eb-6b23bc3ad59b,0b2ab167-2bc4-300a-aae8-99f1d0765f9a,Medium,19.47
8ee01bfd-868a-0fd9-01a7-182468991faf,0b2ab167-2bc4-300a-aae8-99f1d0765f9a,Small,41.63
0526324e-ff40-ba70-94f5-a7ad78f89d21,0b2ab167-2bc4-300a-aae8-99f1d0765f9a,PeeWee,34.36
4107ea46-fc40-f0c1-0f9e-f9d2a530bcfa,89c27cb5-21eb-e0da-52b4-00cb38ba9268,Jumbo,47.43
080b303d-1481-5d5e-b2ce-45d28968f3ab,89c27cb5-21eb-e0da-52b4-00cb38ba9268,Extra Large,44.0
a190426e-f5de-c506-cfd8-d69bb0c592ae,89c27cb5-21eb-e0da-52b4-00cb38ba9268,Large,32.1
bfa9abe0-c2cf-8b5d-a156-573463ddf298,89c27cb5-21eb-e0da-52b4-00cb38ba9268,Medium,38.26
5c5bd008-d299-26f3-d57f-761daf5190e2,89c27cb5-21eb-e0da-52b4-00cb38ba9268,Small,20.92
2b08fa34-cc91-709b-8fa3-aa67b7477b8c,89c27cb5-21eb-e0da-52b4-00cb38ba9268,PeeWee,12.7
42f9ba04-e322-c64f-0fb2-d4e37502b4b6,00da2929-00e9-0613-5129-58ae60002faa,Jumbo,26.58
c4485e0b-9513-9dcd-e001-f3443a049257,00da2929-00e9-0613-5129-58ae60002faa,Large,10.84
6bf226e0-3be6-256a-e160-734ac272fff1,00da2929-00e9-0613-5129-58ae60002faa,Medium,25.88
32157ff4-0f19-4ee9-999a-ec7f9c18bc14,e732b9c9-5f02-8690-7027-998656c48d22,Jumbo,22.66
472ce07c-8aea-0c31-faa1-109bdd330d5b,e732b9c9-5f02-8690-7027-998656c48d22,Extra Large,5.62
d5ae63fb-ac7d-6390-9ae7-a9d1abdf0afa,e732b9c9-5f02-8690-7027-998656c48d22,Large,29.42
c6b3c65a-01c9-22de-6d39-bf9651d0b529,e732b9c9-5f02-8690-7027-998656c48d22,Medium,12.8
a40ce8d7-198d-ecce-797b-8761c97460a0,e732b9c9-5f02-8690-7027-998656c48d22,Small,26.37
95cd5438-f04a-ae05-3efe-00250ba9f6bf,5f051fcc-f047-23a1-24c9-da94213a5849,Jumbo,30.08
a59e6462-6fb4-ce6b-c6be-2fe98172c28d,5f051fcc-f047-23a1-24c9-da94213a5849,Large,32.05
08a713cd-3cce-8a4f-3ee1-b8c5750691ca,5f051fcc-f047-23a1-24c9-da94213a5849,Medium,4.35
dfb4e466-5159-d4e4-2fb9-eabee044018a,5f051fcc-f047-23a1-24c9-da94213a5849,Small,8.23
f3a1e5dd-9925-045a-1833-0f5783154fd4,d2164895-fd34-1b87-398e-6a7c12ae9721,Jumbo,16.59
e8a917c7-8bf3-d1f8-79ab-4c2d62b9626a,d2164895-fd34-1b87-398e-6a7c12ae9721,Extra Large,47.8
ef38f053-6b9c-beea-26d7-a97f1ad91625,d2164895-fd34-1b87-398e-6a7c12ae9721,Large,13.45
614314c1-6c15-9b0c-84c1-08e7e27d24f6,d2164895-fd34-1b87-398e-6a7c12ae9721,Medium,51.19
edc1b9e2-2c5e-c5b9-a45e-4b43c9b141fb,d2164895-fd34-1b87-398e-6a7c12ae9721,Small,41.37
309cf16f-3ba8-cd99-bfcc-7b3375a2b118,5b34baae-4a78-f6a1-122a-66176971fef8,Jumbo,23.83
84881cd0-2cde-fb8f-552b-164bceeb1804,5b34baae-4a78-f6a1-122a-66176971fef8,Extra Large,23.44
bbc04c9a-07d4-10dc-0527-47967a1d6cd3,5b34baae-4a78-f6a1-122a-66176971fef8,Large,36.15
61a99d9a-20b8-2505-4b67-96f5fbb836d1,5b34baae-4a78-f6a1-122a-66176971fef8,Medium,38.14
08fac39f-f450-4025-1406-2390d6c12e37,e718d784-3c4a-c11f-c7f4-f2946ff75729,Extra Large,48.44
20d10cdb-bde8-95f4-fe41-054f316159cf,e718d784-3c4a-c11f-c7f4-f2946ff75729,Large,33.3
50226095-b593-3cba-6162-9d36862a2941,e718d784-3c4a-c11f-c7f4-f2946ff75729,Small,8.47
7e2c96af-129f-0601-4102-aba6a4acf198,e718d784-3c4a-c11f-c7f4-f2946ff75729,PeeWee,45.08
33501652-4a9c-692e-aa89-90b31cfb2228,81add1fc-1e9e-2d15-d52a-643faac26c64,Jumbo,6.4
46a7e47e-d376-0557-7a07-7aa3be5a1885,81add1fc-1e9e-2d15-d52a-643faac26c64,Large,32.9
4f0d2eb3-fb26-cb9b-eadd-15c5f874a1d0,81add1fc-1e9e-2d15-d52a-643faac26c64,Medium,17.52
76b2db94-1f01-fee9-57df-60463950cb44,81add1fc-1e9e-2d15-d52a-643faac26c64,PeeWee,36.29
325225e6-a60d-f04a-63ab-20485300522d,bbcf8295-51c5-8825-4230-d22eeb5bbf07,Large,31.29
43e23486-f6f5-466c-1be0-ae2953eb4eec,bbcf8295-51c5-8825-4230-d22eeb5bbf07,Medium,22.96
a18fb504-b35a-0aaa-22ed-3740b8e1a43c,bbcf8295-51c5-8825-4230-d22eeb5bbf07,PeeWee,31.5
9c3f1777-e38b-74fc-84d3-8ac83fc01f5a,aa30e41c-810b-f03b-ce6d-b37aaa3dd3c5,Jumbo,15.54
7166c631-184d-e05a-43e2-1f09187b1ba4,aa30e41c-810b-f03b-ce6d-b37aaa3dd3c5,Extra Large,16.4
c5b68d39-8c62-7a02-d7ad-3409a27e4554,aa30e41c-810b-f03b-ce6d-b37aaa3dd3c5,Medium,18.69
785bb649-ee9c-8087-8053-7228d83891d6,aa30e41c-810b-f03b-ce6d-b37aaa3dd3c5,Small,16.21
aef2b515-3b8f-12a4-13ee-f53578d82b43,aa30e41c-810b-f03b-ce6d-b37aaa3dd3c5,PeeWee,18.53
a61c269e-a8cd-4a32-4cd3-e3fe75e7c038,91267ffc-dd94-2d2d-8747-67e471e24cee,Jumbo,50.25
71575c46-b86f-8c45-ff2b-76640b431a60,91267ffc-dd94-2d2d-8747-67e471e24cee,Extra Large,14.43
6f444120-f15a-6b8d-15dc-a867fdb1c4f1,91267ffc-dd94-2d2d-8747-67e471e24cee,Large,13.18
5a2d4e41-0a2f-006e-e555-6fd7f9992d01,91267ffc-dd94-2d2d-8747-67e471e24cee,Medium,43.62
3bb985a5-287f-0f26-a987-da7a08821a0d,91267ffc-dd94-2d2d-8747-67e471e24cee,Small,33.41
be5cab1d-dbfc-f33f-8571-e08d06599c26,91267ffc-dd94-2d2d-8747-67e471e24cee,PeeWee,37.36
9357fc35-08b5-3bed-ef66-eb468874cd03,ceeec716-9d69-7270-77c0-56e3f409af40,Extra Large,31.16
bba6d8a0-66a9-d936-9839-755e30f40751,ceeec716-9d69-7270-77c0-56e3f409af40,Medium,53.56
566e3f2a-e42d-4991-8e86-8da92a7d86c7,ceeec716-9d69-7270-77c0-56e3f409af40,Small,54.18
5a3f4666-cc8f-69e4-6f73-77b44ed213b2,ceeec716-9d69-7270-77c0-56e3f409af40,PeeWee,33.73
b94e21ce-c0c5-13d1-617c-0098cc3e5439,10c96500-cb2c-9faf-7ad7-40104d513449,Jumbo,25.62
d0a496a2-4d55-38d8-9e4c-d0d8b2acc83a,10c96500-cb2c-9faf-7ad7-40104d513449,Extra Large,8.69
4479875a-2a69-73ab-cc23-0f482d25fb53,10c96500-cb2c-9faf-7ad7-40104d513449,Large,21.78
5a643e87-0850-aedc-d141-a4d7521cc208,10c96500-cb2c-9faf-7ad7-40104d513449,Medium,6.1
dec26776-3653-4f09-9a91-8725e1d31c90,10c96500-cb2c-9faf-7ad7-40104d513449,Small,12.48
2a138d0b-59fb-4a8e-9c85-e875337ff951,10c96500-cb2c-9faf-7ad7-40104d513449,PeeWee,5.71
f1900647-e029-97a6-780b-348aba2db9a9,6ccd3e9d-8751-342a-4567-46f83eb15fc7,Jumbo,53.08
12af32fd-71ff-b9b7-c361-b48ccbfd6b42,6ccd3e9d-8751-342a-4567-46f83eb15fc7,Large,49.25
15818b2e-c10f-3631-a6de-651b2c5f1e1a,6ccd3e9d-8751-342a-4567-46f83eb15fc7,Medium,62.86
53d84ac0-fad7-8b56-daa7-d0a7881f2d3c,6ccd3e9d-8751-342a-4567-46f83eb15fc7,Small,20.3
0e34a49a-aff3-b87e-93ff-2d3c57c76c75,e4b90916-2855-089f-c38b-3314fc389ffc,Extra Large,11.04
a8582aa8-201a-9d28-e8cc-3ae65eafa067,e4b90916-2855-089f-c38b-3314fc389ffc,Large,2.14
32cf9838-5132-0ef3-a04f-71c357b9f65c,e4b90916-2855-089f-c38b-3314fc389ffc,Medium,7.57
6a50b8df-adf2-8a9c-a4c5-040464bee261,edc46cec-d17c-4750-f3f9-24186b3c9d09,Jumbo,7.97
e211eb63-28c6-8eb3-fc97-e69884a9504a,edc46cec-d17c-4750-f3f9-24186b3c9d09,Extra Large,5.49
1394a8ef-eb1b-382d-50bb-061257337ba3,edc46cec-d17c-4750-f3f9-24186b3c9d09,Large,14.64
26041c33-4c79-9bcb-f83a-e0ae557520d7,edc46cec-d17c-4750-f3f9-24186b3c9d09,Small,14.8
dc1e79e4-d12f-1ad4-5646-a477d250385a,edc46cec-d17c-4750-f3f9-24186b3c9d09,PeeWee,5.53
bdeb8853-5be7-464a-9eb9-4a926e6514fb,c0e9d748-615c-8844-eccd-9f6a71c0c9d3,Jumbo,29.92
67dae76a-48c8-1b42-1260-5779b2b48351,c0e9d748-615c-8844-eccd-9f6a71c0c9d3,Extra Large,31.85
79b60ee6-aacb-31d1-4362-8df49055072e,c0e9d748-615c-8844-eccd-9f6a71c0c9d3,Large,13.7
eea2222f-f105-6a79-4ec5-630df736ad33,c0e9d748-615c-8844-eccd-9f6a71c0c9d3,Medium,26.81
04754786-d075-25f5-d9bc-4c6785e105cf,5d40cefe-0e65-da12-3463-0e4ce0735115,Jumbo,9.8
78d0bd61-5419-02a9-f09a-33805de589f9,5d40cefe-0e65-da12-3463-0e4ce0735115,Extra Large,50.98
3cbdfcf1-09bf-c699-7729-4387707be940,5d40cefe-0e65-da12-3463-0e4ce0735115,Medium,26.92
fb874cd0-32a8-16f6-343c-0ae79b10dc00,5d40cefe-0e65-da12-3463-0e4ce0735115,Small,57.09
6b9fa57e-15c2-eccf-4070-7e9884caad1c,5d40cefe-0e65-da12-3463-0e4ce0735115,PeeWee,8.87
2f1fbb5a-3f92-1d59-8042-73451329e048,cd54cbaa-543e-1d76-d569-d463fe9a7148,Jumbo,14.1
f430ad3e-f9dc-74e9-1fa0-51a8f3a63e44,cd54cbaa-543e-1d76-d569-d463fe9a7148,Extra Large,31.77
437b677e-13da-b4be-21ff-067fee4866f4,cd54cbaa-543e-1d76-d569-d463fe9a7148,Medium,28.85
e60ba34c-476a-1d6c-2104-df48903f05cc,cd54cbaa-543e-1d76-d569-d463fe9a7148,Small,32.26
8ca002e9-c319-3a8b-4673-85239c9816a2,cd54cbaa-543e-1d76-d569-d463fe9a7148,PeeWee,11.07
08ad5e5b-de20-8bbc-e2e8-ca3b056b6e03,16ee5927-f88a-15ee-e3d8-12cd82d2255b,Jumbo,24.74
a534e5b6-28a9-326a-3ec4-9b9002b1b068,16ee5927-f88a-15ee-e3d8-12cd82d2255b,Extra Large,19.86
e136324a-7e0c-b3dc-10a3-880f8480ef1c,16ee5927-f88a-15ee-e3d8-12cd82d2255b,Medium,15.9
80af57c1-7019-12dd-5b62-9f4455f340fb,16ee5927-f88a-15ee-e3d8-12cd82d2255b,Small,34.13
59e9646f-89c8-4078-cc69-e55df149fd0c,16ee5927-f88a-15ee-e3d8-12cd82d2255b,PeeWee,13.9
b1cf24c0-eb33-059d-c654-a400c7d7936f,fb74b631-5073-e195-c314-401ca725f9fe,Jumbo,63.41
6db2cf33-d283-61af-dbe8-d9cbab0d4d48,fb74b631-5073-e195-c314-401ca725f9fe,Extra Large,16.0
cff47013-adb1-a029-786e-bbc3619c3069,fb74b631-5073-e195-c314-401ca725f9fe,Large,8.44
52255201-af15-9b37-536f-f8f5df740230,fb74b631-5073-e195-c314-401ca725f9fe,Medium,42.22
18e37390-fba9-77b0-13a5-e973eeeae5ec,fb74b631-5073-e195-c314-401ca725f9fe,Small,12.84
fe6bc8af-5360-439e-c3fb-d058d7ab4567,fb74b631-5073-e195-c314-401ca725f9fe,PeeWee,27.86
e9e082a5-af73-a6b4-cb36-415c833e9b8c,f92ca77a-63ee-efb2-5437-80e6ef7e80e2,Jumbo,5.71
0e543e0a-0917-1378-2973-b86a79dae5a5,f92ca77a-63ee-efb2-5437-80e6ef7e80e2,Extra Large,35.24
d8ac6fbf-6dba-89c5-2c02-bb72d3ea995e,f92ca77a-63ee-efb2-5437-80e6ef7e80e2,Large,55.33
98266fdf-4959-e289-53bb-dcbf32e15e93,2a3e27ae-2983-a5ac-ed8a-79224bb1c0c4,Jumbo,18.62
ac1c5bdf-2c46-04a3-d1b9-c98dae0859dd,2a3e27ae-2983-a5ac-ed8a-79224bb1c0c4,Extra Large,33.37
7dd1d29b-dacc-2831-ff0f-6a0018614d09,2a3e27ae-2983-a5ac-ed8a-79224bb1c0c4,Large,20.88
b5438f26-70ac-01fc-ed34-2817effe324b,2a3e27ae-2983-a5ac-ed8a-79224bb1c0c4,Medium,16.02
f02cfe60-290f-8dc2-d2fc-9a4bfd606df0,2a3e27ae-2983-a5ac-ed8a-79224bb1c0c4,Small,17.27
b7810b87-0307-5083-f981-260e259d4e34,2a3e27ae-2983-a5ac-ed8a-79224bb1c0c4,PeeWee,10.98
8fb23179-9aa9-23a3-6f50-cba838302d44,0c2f4f88-57e9-d308-7544-65438dd48dc3,Large,29.8
c6d76d6c-db9f-d43d-b6aa-61f46dd87132,0c2f4f88-57e9-d308-7544-65438dd48dc3,Medium,19.28
3d0fb2ce-dba9-0055-9225-cf2660d181d7,0c2f4f88-57e9-d308-7544-65438dd48dc3,Small,15.23
95c71644-e2fe-20a5-ae9c-f9b1ebf99679,43f10b82-1338-dbc8-5ee5-7a75b0132939,Jumbo,25.94
4e8394b4-9042-173a-41ea-c83027c16c01,43f10b82-1338-dbc8-5ee5-7a75b0132939,Extra Large,40.36
b1488b86-86ea-b206-b02e-a114f1848c92,43f10b82-1338-dbc8-5ee5-7a75b0132939,Large,18.69
74f715d9-1a67-7742-99e5-93c7c8bce2b2,43f10b82-1338-dbc8-5ee5-7a75b0132939,Medium,5.7
31a4678a-f7fd-0c92-f1f5-836921f4ad0e,43f10b82-1338-dbc8-5ee5-7a75b0132939,Small,34.82
93d90278-e6f5-9e1e-f0b3-5f031efa4cce,94d88845-b240-95fc-3d34-f461ac85ebfe,Jumbo,57.5
ad682497-2d04-f113-ab9f-e03ff6c6b135,94d88845-b240-95fc-3d34-f461ac85ebfe,Medium,61.24
3bad7da9-a78b-fdc3-c003-154c1ed27622,94d88845-b240-95fc-3d34-f461ac85ebfe,Small,35.57
62445f4a-7f96-c4f5-a797-b32655c5c20f,94d88845-b240-95fc-3d34-f461ac85ebfe,PeeWee,8.42
c58488d3-080a-8ab5-95d2-574eb1b90960,4ea3dec6-d8e5-1f1c-eed3-ab715642cc87,Extra Large,30.67
2c96c8cd-11a4-87ec-a3fd-4fe020eef2bd,4ea3dec6-d8e5-1f1c-eed3-ab715642cc87,Large,26.67
91dcb751-a716-67ba-63ea-1a7b4c813f75,4ea3dec6-d8e5-1f1c-eed3-ab715642cc87,PeeWee,17.93
b057d760-ec8f-f5a8-77b2-5b7613c0fb75,aa12e92b-0132-2504-4112-6b3877cd3b37,Jumbo,27.43
8727a624-563a-0909-01f8-52ee0483f415,aa12e92b-0132-2504-4112-6b3877cd3b37,Extra Large,6.28
26de2b2d-af83-f76a-ecce-c309d32fb480,aa12e92b-0132-2504-4112-6b3877cd3b37,Large,36.36
10e2de78-d81f-db7a-4bd2-0996abcf4cc0,aa12e92b-0132-2504-4112-6b3877cd3b37,Medium,6.91
c8559223-2326-c13f-9a6b-05aefd34504d,aa12e92b-0132-2504-4112-6b3877cd3b37,Small,39.5
8d45e961-5874-8670-dd3a-b1de6613b23d,aa12e92b-0132-2504-4112-6b3877cd3b37,PeeWee,33.8
8095fbdb-b1c5-f7ab-4a23-2e7d4ed7965d,c111bcc8-7baf-681b-33ab-f228e977a7c4,Jumbo,6.28
4e109ac3-f38e-d1e9-4ac4-4a312ae162ad,c111bcc8-7baf-681b-33ab-f228e977a7c4,Large,24.01
c7bd449c-0c11-9e3c-50d0-af42c1ac5509,c111bcc8-7baf-681b-33ab-f228e977a7c4,Medium,6.04
eca2024b-b6e8-117a-be1a-15b338c99eea,c111bcc8-7baf-681b-33ab-f228e977a7c4,Small,33.56
771b9e0d-489d-98aa-d610-5c87ecb1524a,c111bcc8-7baf-681b-33ab-f228e977a7c4,PeeWee,8.15
b51e3e8e-d8a3-a595-bd86-25513dc17853,6441de07-3f20-af10-d748-fc0032149ed2,Jumbo,17.37
91571d20-c570-f390-f1d1-0d92e242ba25,6441de07-3f20-af10-d748-fc0032149ed2,Extra Large,10.11
76af2472-970e-fe71-f2f9-339fbbcdbf7e,6441de07-3f20-af10-d748-fc0032149ed2,Large,18.04
