FLOCK_ID,FLOCK_NUMBER,ACCOUNT_ID,FACILITY_ID,FACILITY_DETAIL_ID,QUOTA_ID,FLOCK_QUOTA_TYPE,STATUS,PERMIT_NUMBER,PERMIT_DATE,HATCH_DATE,DATE_ORDERED,BIRD_COUNT,EGG_COLOUR,PLACEMENT_DATE,EST_DISPOSAL,DISPOSAL_DATE,BIRDS_DISPOSED,COMMENTS
DEV_MIGRATION_FL_00242,DM-FLOCK-00242,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00050,DEV_MIGRATION_D_00150,DEV_MIGRATION_Q_00050,Egg Production,Active,DM-PERMIT-00242,2025-01-01,2025-01-15,2024-12-01,1242,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00243,DM-FLOCK-00243,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00049,DEV_MIGRATION_D_00049,DEV_MIGRATION_Q_00049,Egg Production,Active,DM-PERMIT-00243,2025-01-01,2025-01-15,2024-12-01,1243,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00244,DM-FLOCK-00244,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00050,DEV_MIGRATION_D_00150,DEV_MIGRATION_Q_00050,Egg Production,Active,DM-PERMIT-00244,2025-01-01,2025-01-15,2024-12-01,1244,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00245,DM-FLOCK-00245,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00049,DEV_MIGRATION_D_00049,DEV_MIGRATION_Q_00049,Egg Production,Active,DM-PERMIT-00245,2025-01-01,2025-01-15,2024-12-01,1245,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00246,DM-FLOCK-00246,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00050,DEV_MIGRATION_D_00150,DEV_MIGRATION_Q_00050,Egg Production,Active,DM-PERMIT-00246,2025-01-01,2025-01-15,2024-12-01,1246,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00247,DM-FLOCK-00247,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00049,DEV_MIGRATION_D_00049,DEV_MIGRATION_Q_00049,Egg Production,Active,DM-PERMIT-00247,2025-01-01,2025-01-15,2024-12-01,1247,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00248,DM-FLOCK-00248,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00050,DEV_MIGRATION_D_00150,DEV_MIGRATION_Q_00050,Egg Production,Active,DM-PERMIT-00248,2025-01-01,2025-01-15,2024-12-01,1248,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00249,DM-FLOCK-00249,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00049,DEV_MIGRATION_D_00049,DEV_MIGRATION_Q_00049,Egg Production,Active,DM-PERMIT-00249,2025-01-01,2025-01-15,2024-12-01,1249,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00250,DM-FLOCK-00250,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00050,DEV_MIGRATION_D_00150,DEV_MIGRATION_Q_00050,Egg Production,Active,DM-PERMIT-00250,2025-01-01,2025-01-15,2024-12-01,1250,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00251,DM-FLOCK-00251,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00051,DEV_MIGRATION_D_00051,DEV_MIGRATION_Q_00051,Egg Production,Active,DM-PERMIT-00251,2025-01-01,2025-01-15,2024-12-01,1251,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00252,DM-FLOCK-00252,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00052,DEV_MIGRATION_D_00052,DEV_MIGRATION_Q_00052,Egg Production,Active,DM-PERMIT-00252,2025-01-01,2025-01-15,2024-12-01,1252,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00253,DM-FLOCK-00253,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00051,DEV_MIGRATION_D_00051,DEV_MIGRATION_Q_00051,Egg Production,Active,DM-PERMIT-00253,2025-01-01,2025-01-15,2024-12-01,1253,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00254,DM-FLOCK-00254,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00052,DEV_MIGRATION_D_00052,DEV_MIGRATION_Q_00052,Egg Production,Active,DM-PERMIT-00254,2025-01-01,2025-01-15,2024-12-01,1254,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00255,DM-FLOCK-00255,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00051,DEV_MIGRATION_D_00051,DEV_MIGRATION_Q_00051,Egg Production,Active,DM-PERMIT-00255,2025-01-01,2025-01-15,2024-12-01,1255,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00256,DM-FLOCK-00256,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00052,DEV_MIGRATION_D_00052,DEV_MIGRATION_Q_00052,Egg Production,Active,DM-PERMIT-00256,2025-01-01,2025-01-15,2024-12-01,1256,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00257,DM-FLOCK-00257,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00051,DEV_MIGRATION_D_00051,DEV_MIGRATION_Q_00051,Egg Production,Active,DM-PERMIT-00257,2025-01-01,2025-01-15,2024-12-01,1257,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00258,DM-FLOCK-00258,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00052,DEV_MIGRATION_D_00052,DEV_MIGRATION_Q_00052,Egg Production,Active,DM-PERMIT-00258,2025-01-01,2025-01-15,2024-12-01,1258,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00259,DM-FLOCK-00259,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00051,DEV_MIGRATION_D_00051,DEV_MIGRATION_Q_00051,Egg Production,Active,DM-PERMIT-00259,2025-01-01,2025-01-15,2024-12-01,1259,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00260,DM-FLOCK-00260,DEV_MIGRATION_A_00026,DEV_MIGRATION_F_00052,DEV_MIGRATION_D_00052,DEV_MIGRATION_Q_00052,Egg Production,Active,DM-PERMIT-00260,2025-01-01,2025-01-15,2024-12-01,1260,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00261,DM-FLOCK-00261,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00053,DEV_MIGRATION_D_00053,DEV_MIGRATION_Q_00053,Egg Production,Active,DM-PERMIT-00261,2025-01-01,2025-01-15,2024-12-01,1261,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00262,DM-FLOCK-00262,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00054,DEV_MIGRATION_D_00054,DEV_MIGRATION_Q_00054,Egg Production,Active,DM-PERMIT-00262,2025-01-01,2025-01-15,2024-12-01,1262,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00263,DM-FLOCK-00263,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00053,DEV_MIGRATION_D_00053,DEV_MIGRATION_Q_00053,Egg Production,Active,DM-PERMIT-00263,2025-01-01,2025-01-15,2024-12-01,1263,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00264,DM-FLOCK-00264,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00054,DEV_MIGRATION_D_00054,DEV_MIGRATION_Q_00054,Egg Production,Active,DM-PERMIT-00264,2025-01-01,2025-01-15,2024-12-01,1264,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00265,DM-FLOCK-00265,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00053,DEV_MIGRATION_D_00053,DEV_MIGRATION_Q_00053,Egg Production,Active,DM-PERMIT-00265,2025-01-01,2025-01-15,2024-12-01,1265,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00266,DM-FLOCK-00266,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00054,DEV_MIGRATION_D_00054,DEV_MIGRATION_Q_00054,Egg Production,Active,DM-PERMIT-00266,2025-01-01,2025-01-15,2024-12-01,1266,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00267,DM-FLOCK-00267,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00053,DEV_MIGRATION_D_00053,DEV_MIGRATION_Q_00053,Egg Production,Active,DM-PERMIT-00267,2025-01-01,2025-01-15,2024-12-01,1267,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00268,DM-FLOCK-00268,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00054,DEV_MIGRATION_D_00054,DEV_MIGRATION_Q_00054,Egg Production,Active,DM-PERMIT-00268,2025-01-01,2025-01-15,2024-12-01,1268,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00269,DM-FLOCK-00269,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00053,DEV_MIGRATION_D_00053,DEV_MIGRATION_Q_00053,Egg Production,Active,DM-PERMIT-00269,2025-01-01,2025-01-15,2024-12-01,1269,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00270,DM-FLOCK-00270,DEV_MIGRATION_A_00027,DEV_MIGRATION_F_00054,DEV_MIGRATION_D_00054,DEV_MIGRATION_Q_00054,Egg Production,Active,DM-PERMIT-00270,2025-01-01,2025-01-15,2024-12-01,1270,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00271,DM-FLOCK-00271,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00055,DEV_MIGRATION_D_00055,DEV_MIGRATION_Q_00055,Egg Production,Active,DM-PERMIT-00271,2025-01-01,2025-01-15,2024-12-01,1271,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00272,DM-FLOCK-00272,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00056,DEV_MIGRATION_D_00056,DEV_MIGRATION_Q_00056,Egg Production,Active,DM-PERMIT-00272,2025-01-01,2025-01-15,2024-12-01,1272,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00273,DM-FLOCK-00273,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00055,DEV_MIGRATION_D_00055,DEV_MIGRATION_Q_00055,Egg Production,Active,DM-PERMIT-00273,2025-01-01,2025-01-15,2024-12-01,1273,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00274,DM-FLOCK-00274,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00056,DEV_MIGRATION_D_00056,DEV_MIGRATION_Q_00056,Egg Production,Active,DM-PERMIT-00274,2025-01-01,2025-01-15,2024-12-01,1274,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00275,DM-FLOCK-00275,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00055,DEV_MIGRATION_D_00055,DEV_MIGRATION_Q_00055,Egg Production,Active,DM-PERMIT-00275,2025-01-01,2025-01-15,2024-12-01,1275,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00276,DM-FLOCK-00276,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00056,DEV_MIGRATION_D_00056,DEV_MIGRATION_Q_00056,Egg Production,Active,DM-PERMIT-00276,2025-01-01,2025-01-15,2024-12-01,1276,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00277,DM-FLOCK-00277,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00055,DEV_MIGRATION_D_00055,DEV_MIGRATION_Q_00055,Egg Production,Active,DM-PERMIT-00277,2025-01-01,2025-01-15,2024-12-01,1277,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00278,DM-FLOCK-00278,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00056,DEV_MIGRATION_D_00056,DEV_MIGRATION_Q_00056,Egg Production,Active,DM-PERMIT-00278,2025-01-01,2025-01-15,2024-12-01,1278,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00279,DM-FLOCK-00279,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00055,DEV_MIGRATION_D_00055,DEV_MIGRATION_Q_00055,Egg Production,Active,DM-PERMIT-00279,2025-01-01,2025-01-15,2024-12-01,1279,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00280,DM-FLOCK-00280,DEV_MIGRATION_A_00028,DEV_MIGRATION_F_00056,DEV_MIGRATION_D_00056,DEV_MIGRATION_Q_00056,Egg Production,Active,DM-PERMIT-00280,2025-01-01,2025-01-15,2024-12-01,1280,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00281,DM-FLOCK-00281,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00057,DEV_MIGRATION_D_00057,DEV_MIGRATION_Q_00057,Egg Production,Active,DM-PERMIT-00281,2025-01-01,2025-01-15,2024-12-01,1281,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00282,DM-FLOCK-00282,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00058,DEV_MIGRATION_D_00058,DEV_MIGRATION_Q_00058,Egg Production,Active,DM-PERMIT-00282,2025-01-01,2025-01-15,2024-12-01,1282,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00283,DM-FLOCK-00283,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00057,DEV_MIGRATION_D_00057,DEV_MIGRATION_Q_00057,Egg Production,Active,DM-PERMIT-00283,2025-01-01,2025-01-15,2024-12-01,1283,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00284,DM-FLOCK-00284,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00058,DEV_MIGRATION_D_00058,DEV_MIGRATION_Q_00058,Egg Production,Active,DM-PERMIT-00284,2025-01-01,2025-01-15,2024-12-01,1284,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00285,DM-FLOCK-00285,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00057,DEV_MIGRATION_D_00057,DEV_MIGRATION_Q_00057,Egg Production,Active,DM-PERMIT-00285,2025-01-01,2025-01-15,2024-12-01,1285,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00286,DM-FLOCK-00286,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00058,DEV_MIGRATION_D_00058,DEV_MIGRATION_Q_00058,Egg Production,Active,DM-PERMIT-00286,2025-01-01,2025-01-15,2024-12-01,1286,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00287,DM-FLOCK-00287,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00057,DEV_MIGRATION_D_00057,DEV_MIGRATION_Q_00057,Egg Production,Active,DM-PERMIT-00287,2025-01-01,2025-01-15,2024-12-01,1287,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00288,DM-FLOCK-00288,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00058,DEV_MIGRATION_D_00058,DEV_MIGRATION_Q_00058,Egg Production,Active,DM-PERMIT-00288,2025-01-01,2025-01-15,2024-12-01,1288,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00289,DM-FLOCK-00289,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00057,DEV_MIGRATION_D_00057,DEV_MIGRATION_Q_00057,Egg Production,Active,DM-PERMIT-00289,2025-01-01,2025-01-15,2024-12-01,1289,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00290,DM-FLOCK-00290,DEV_MIGRATION_A_00029,DEV_MIGRATION_F_00058,DEV_MIGRATION_D_00058,DEV_MIGRATION_Q_00058,Egg Production,Active,DM-PERMIT-00290,2025-01-01,2025-01-15,2024-12-01,1290,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00291,DM-FLOCK-00291,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00059,DEV_MIGRATION_D_00059,DEV_MIGRATION_Q_00059,Egg Production,Active,DM-PERMIT-00291,2025-01-01,2025-01-15,2024-12-01,1291,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00292,DM-FLOCK-00292,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00060,DEV_MIGRATION_D_00060,DEV_MIGRATION_Q_00060,Egg Production,Active,DM-PERMIT-00292,2025-01-01,2025-01-15,2024-12-01,1292,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00293,DM-FLOCK-00293,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00059,DEV_MIGRATION_D_00059,DEV_MIGRATION_Q_00059,Egg Production,Active,DM-PERMIT-00293,2025-01-01,2025-01-15,2024-12-01,1293,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00294,DM-FLOCK-00294,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00060,DEV_MIGRATION_D_00060,DEV_MIGRATION_Q_00060,Egg Production,Active,DM-PERMIT-00294,2025-01-01,2025-01-15,2024-12-01,1294,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00295,DM-FLOCK-00295,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00059,DEV_MIGRATION_D_00059,DEV_MIGRATION_Q_00059,Egg Production,Active,DM-PERMIT-00295,2025-01-01,2025-01-15,2024-12-01,1295,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00296,DM-FLOCK-00296,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00060,DEV_MIGRATION_D_00060,DEV_MIGRATION_Q_00060,Egg Production,Active,DM-PERMIT-00296,2025-01-01,2025-01-15,2024-12-01,1296,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00297,DM-FLOCK-00297,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00059,DEV_MIGRATION_D_00059,DEV_MIGRATION_Q_00059,Egg Production,Active,DM-PERMIT-00297,2025-01-01,2025-01-15,2024-12-01,1297,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00298,DM-FLOCK-00298,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00060,DEV_MIGRATION_D_00060,DEV_MIGRATION_Q_00060,Egg Production,Active,DM-PERMIT-00298,2025-01-01,2025-01-15,2024-12-01,1298,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00299,DM-FLOCK-00299,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00059,DEV_MIGRATION_D_00059,DEV_MIGRATION_Q_00059,Egg Production,Active,DM-PERMIT-00299,2025-01-01,2025-01-15,2024-12-01,1299,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00300,DM-FLOCK-00300,DEV_MIGRATION_A_00030,DEV_MIGRATION_F_00060,DEV_MIGRATION_D_00060,DEV_MIGRATION_Q_00060,Egg Production,Active,DM-PERMIT-00300,2025-01-01,2025-01-15,2024-12-01,1300,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00301,DM-FLOCK-00301,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00061,DEV_MIGRATION_D_00061,DEV_MIGRATION_Q_00061,Egg Production,Active,DM-PERMIT-00301,2025-01-01,2025-01-15,2024-12-01,1301,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00302,DM-FLOCK-00302,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00062,DEV_MIGRATION_D_00062,DEV_MIGRATION_Q_00062,Egg Production,Active,DM-PERMIT-00302,2025-01-01,2025-01-15,2024-12-01,1302,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00303,DM-FLOCK-00303,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00061,DEV_MIGRATION_D_00061,DEV_MIGRATION_Q_00061,Egg Production,Active,DM-PERMIT-00303,2025-01-01,2025-01-15,2024-12-01,1303,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00304,DM-FLOCK-00304,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00062,DEV_MIGRATION_D_00062,DEV_MIGRATION_Q_00062,Egg Production,Active,DM-PERMIT-00304,2025-01-01,2025-01-15,2024-12-01,1304,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00305,DM-FLOCK-00305,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00061,DEV_MIGRATION_D_00061,DEV_MIGRATION_Q_00061,Egg Production,Active,DM-PERMIT-00305,2025-01-01,2025-01-15,2024-12-01,1305,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00306,DM-FLOCK-00306,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00062,DEV_MIGRATION_D_00062,DEV_MIGRATION_Q_00062,Egg Production,Active,DM-PERMIT-00306,2025-01-01,2025-01-15,2024-12-01,1306,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00307,DM-FLOCK-00307,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00061,DEV_MIGRATION_D_00061,DEV_MIGRATION_Q_00061,Egg Production,Active,DM-PERMIT-00307,2025-01-01,2025-01-15,2024-12-01,1307,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00308,DM-FLOCK-00308,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00062,DEV_MIGRATION_D_00062,DEV_MIGRATION_Q_00062,Egg Production,Active,DM-PERMIT-00308,2025-01-01,2025-01-15,2024-12-01,1308,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00309,DM-FLOCK-00309,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00061,DEV_MIGRATION_D_00061,DEV_MIGRATION_Q_00061,Egg Production,Active,DM-PERMIT-00309,2025-01-01,2025-01-15,2024-12-01,1309,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00310,DM-FLOCK-00310,DEV_MIGRATION_A_00031,DEV_MIGRATION_F_00062,DEV_MIGRATION_D_00062,DEV_MIGRATION_Q_00062,Egg Production,Active,DM-PERMIT-00310,2025-01-01,2025-01-15,2024-12-01,1310,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00311,DM-FLOCK-00311,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00063,DEV_MIGRATION_D_00063,DEV_MIGRATION_Q_00063,Egg Production,Active,DM-PERMIT-00311,2025-01-01,2025-01-15,2024-12-01,1311,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00312,DM-FLOCK-00312,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00064,DEV_MIGRATION_D_00064,DEV_MIGRATION_Q_00064,Egg Production,Active,DM-PERMIT-00312,2025-01-01,2025-01-15,2024-12-01,1312,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00313,DM-FLOCK-00313,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00063,DEV_MIGRATION_D_00063,DEV_MIGRATION_Q_00063,Egg Production,Active,DM-PERMIT-00313,2025-01-01,2025-01-15,2024-12-01,1313,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00314,DM-FLOCK-00314,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00064,DEV_MIGRATION_D_00064,DEV_MIGRATION_Q_00064,Egg Production,Active,DM-PERMIT-00314,2025-01-01,2025-01-15,2024-12-01,1314,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00315,DM-FLOCK-00315,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00063,DEV_MIGRATION_D_00063,DEV_MIGRATION_Q_00063,Egg Production,Active,DM-PERMIT-00315,2025-01-01,2025-01-15,2024-12-01,1315,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00316,DM-FLOCK-00316,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00064,DEV_MIGRATION_D_00064,DEV_MIGRATION_Q_00064,Egg Production,Active,DM-PERMIT-00316,2025-01-01,2025-01-15,2024-12-01,1316,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00317,DM-FLOCK-00317,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00063,DEV_MIGRATION_D_00063,DEV_MIGRATION_Q_00063,Egg Production,Active,DM-PERMIT-00317,2025-01-01,2025-01-15,2024-12-01,1317,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00318,DM-FLOCK-00318,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00064,DEV_MIGRATION_D_00064,DEV_MIGRATION_Q_00064,Egg Production,Active,DM-PERMIT-00318,2025-01-01,2025-01-15,2024-12-01,1318,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00319,DM-FLOCK-00319,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00063,DEV_MIGRATION_D_00063,DEV_MIGRATION_Q_00063,Egg Production,Active,DM-PERMIT-00319,2025-01-01,2025-01-15,2024-12-01,1319,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00320,DM-FLOCK-00320,DEV_MIGRATION_A_00032,DEV_MIGRATION_F_00064,DEV_MIGRATION_D_00064,DEV_MIGRATION_Q_00064,Egg Production,Active,DM-PERMIT-00320,2025-01-01,2025-01-15,2024-12-01,1320,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00321,DM-FLOCK-00321,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00065,DEV_MIGRATION_D_00065,DEV_MIGRATION_Q_00065,Egg Production,Active,DM-PERMIT-00321,2025-01-01,2025-01-15,2024-12-01,1321,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00322,DM-FLOCK-00322,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00066,DEV_MIGRATION_D_00066,DEV_MIGRATION_Q_00066,Egg Production,Active,DM-PERMIT-00322,2025-01-01,2025-01-15,2024-12-01,1322,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
