FLOCK_TRANSACTION_ID,FLOCK_ID,TRANSACTION_TYPE,QUANTITY,TRANSACTION_DATE,NOTES
DEV_MIGRATION_FT_01541,DEV_MIGRATION_FL_00386,Count,116,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01542,DEV_MIGRATION_FL_00386,Delivery,117,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01543,DEV_MIGRATION_FL_00386,Removal,118,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01544,DEV_MIGRATION_FL_00386,Sale,119,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01545,DEV_MIGRATION_FL_00387,Count,120,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01546,DEV_MIGRATION_FL_00387,Delivery,121,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01547,DEV_MIGRATION_FL_00387,Removal,122,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01548,DEV_MIGRATION_FL_00387,Sale,123,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01549,DEV_MIGRATION_FL_00388,Count,124,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01550,DEV_MIGRATION_FL_00388,Delivery,100,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01551,DEV_MIGRATION_FL_00388,Removal,101,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01552,DEV_MIGRATION_FL_00388,Sale,102,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01553,DEV_MIGRATION_FL_00389,Count,103,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01554,DEV_MIGRATION_FL_00389,Delivery,104,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01555,DEV_MIGRATION_FL_00389,Removal,105,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01556,DEV_MIGRATION_FL_00389,Sale,106,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01557,DEV_MIGRATION_FL_00390,Count,107,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01558,DEV_MIGRATION_FL_00390,Delivery,108,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01559,DEV_MIGRATION_FL_00390,Removal,109,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01560,DEV_MIGRATION_FL_00390,Sale,110,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01561,DEV_MIGRATION_FL_00391,Count,111,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01562,DEV_MIGRATION_FL_00391,Delivery,112,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01563,DEV_MIGRATION_FL_00391,Removal,113,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01564,DEV_MIGRATION_FL_00391,Sale,114,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01565,DEV_MIGRATION_FL_00392,Count,115,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01566,DEV_MIGRATION_FL_00392,Delivery,116,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01567,DEV_MIGRATION_FL_00392,Removal,117,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01568,DEV_MIGRATION_FL_00392,Sale,118,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01569,DEV_MIGRATION_FL_00393,Count,119,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01570,DEV_MIGRATION_FL_00393,Delivery,120,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01571,DEV_MIGRATION_FL_00393,Removal,121,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01572,DEV_MIGRATION_FL_00393,Sale,122,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01573,DEV_MIGRATION_FL_00394,Count,123,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01574,DEV_MIGRATION_FL_00394,Delivery,124,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01575,DEV_MIGRATION_FL_00394,Removal,100,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01576,DEV_MIGRATION_FL_00394,Sale,101,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01577,DEV_MIGRATION_FL_00395,Count,102,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01578,DEV_MIGRATION_FL_00395,Delivery,103,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01579,DEV_MIGRATION_FL_00395,Removal,104,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01580,DEV_MIGRATION_FL_00395,Sale,105,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01581,DEV_MIGRATION_FL_00396,Count,106,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01582,DEV_MIGRATION_FL_00396,Delivery,107,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01583,DEV_MIGRATION_FL_00396,Removal,108,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01584,DEV_MIGRATION_FL_00396,Sale,109,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01585,DEV_MIGRATION_FL_00397,Count,110,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01586,DEV_MIGRATION_FL_00397,Delivery,111,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01587,DEV_MIGRATION_FL_00397,Removal,112,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01588,DEV_MIGRATION_FL_00397,Sale,113,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01589,DEV_MIGRATION_FL_00398,Count,114,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01590,DEV_MIGRATION_FL_00398,Delivery,115,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01591,DEV_MIGRATION_FL_00398,Removal,116,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01592,DEV_MIGRATION_FL_00398,Sale,117,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01593,DEV_MIGRATION_FL_00399,Count,118,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01594,DEV_MIGRATION_FL_00399,Delivery,119,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01595,DEV_MIGRATION_FL_00399,Removal,120,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01596,DEV_MIGRATION_FL_00399,Sale,121,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01597,DEV_MIGRATION_FL_00400,Count,122,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01598,DEV_MIGRATION_FL_00400,Delivery,123,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01599,DEV_MIGRATION_FL_00400,Removal,124,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01600,DEV_MIGRATION_FL_00400,Sale,100,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01601,DEV_MIGRATION_FL_00401,Count,101,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01602,DEV_MIGRATION_FL_00401,Delivery,102,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01603,DEV_MIGRATION_FL_00401,Removal,103,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01604,DEV_MIGRATION_FL_00401,Sale,104,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01605,DEV_MIGRATION_FL_00402,Count,105,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01606,DEV_MIGRATION_FL_00402,Delivery,106,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01607,DEV_MIGRATION_FL_00402,Removal,107,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01608,DEV_MIGRATION_FL_00402,Sale,108,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01609,DEV_MIGRATION_FL_00403,Count,109,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01610,DEV_MIGRATION_FL_00403,Delivery,110,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01611,DEV_MIGRATION_FL_00403,Removal,111,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01612,DEV_MIGRATION_FL_00403,Sale,112,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01613,DEV_MIGRATION_FL_00404,Count,113,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01614,DEV_MIGRATION_FL_00404,Delivery,114,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01615,DEV_MIGRATION_FL_00404,Removal,115,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01616,DEV_MIGRATION_FL_00404,Sale,116,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01617,DEV_MIGRATION_FL_00405,Count,117,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01618,DEV_MIGRATION_FL_00405,Delivery,118,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01619,DEV_MIGRATION_FL_00405,Removal,119,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01620,DEV_MIGRATION_FL_00405,Sale,120,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01621,DEV_MIGRATION_FL_00406,Count,121,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01622,DEV_MIGRATION_FL_00406,Delivery,122,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01623,DEV_MIGRATION_FL_00406,Removal,123,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01624,DEV_MIGRATION_FL_00406,Sale,124,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01625,DEV_MIGRATION_FL_00407,Count,100,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01626,DEV_MIGRATION_FL_00407,Delivery,101,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01627,DEV_MIGRATION_FL_00407,Removal,102,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01628,DEV_MIGRATION_FL_00407,Sale,103,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01629,DEV_MIGRATION_FL_00408,Count,104,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01630,DEV_MIGRATION_FL_00408,Delivery,105,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01631,DEV_MIGRATION_FL_00408,Removal,106,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01632,DEV_MIGRATION_FL_00408,Sale,107,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01633,DEV_MIGRATION_FL_00409,Count,108,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01634,DEV_MIGRATION_FL_00409,Delivery,109,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01635,DEV_MIGRATION_FL_00409,Removal,110,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01636,DEV_MIGRATION_FL_00409,Sale,111,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01637,DEV_MIGRATION_FL_00410,Count,112,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01638,DEV_MIGRATION_FL_00410,Delivery,113,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01639,DEV_MIGRATION_FL_00410,Removal,114,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01640,DEV_MIGRATION_FL_00410,Sale,115,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01641,DEV_MIGRATION_FL_00411,Count,116,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01642,DEV_MIGRATION_FL_00411,Delivery,117,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01643,DEV_MIGRATION_FL_00411,Removal,118,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01644,DEV_MIGRATION_FL_00411,Sale,119,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01645,DEV_MIGRATION_FL_00412,Count,120,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01646,DEV_MIGRATION_FL_00412,Delivery,121,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01647,DEV_MIGRATION_FL_00412,Removal,122,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01648,DEV_MIGRATION_FL_00412,Sale,123,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01649,DEV_MIGRATION_FL_00413,Count,124,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01650,DEV_MIGRATION_FL_00413,Delivery,100,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01651,DEV_MIGRATION_FL_00413,Removal,101,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01652,DEV_MIGRATION_FL_00413,Sale,102,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01653,DEV_MIGRATION_FL_00414,Count,103,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01654,DEV_MIGRATION_FL_00414,Delivery,104,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01655,DEV_MIGRATION_FL_00414,Removal,105,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01656,DEV_MIGRATION_FL_00414,Sale,106,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01657,DEV_MIGRATION_FL_00415,Count,107,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01658,DEV_MIGRATION_FL_00415,Delivery,108,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01659,DEV_MIGRATION_FL_00415,Removal,109,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01660,DEV_MIGRATION_FL_00415,Sale,110,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01661,DEV_MIGRATION_FL_00416,Count,111,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01662,DEV_MIGRATION_FL_00416,Delivery,112,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01663,DEV_MIGRATION_FL_00416,Removal,113,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01664,DEV_MIGRATION_FL_00416,Sale,114,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01665,DEV_MIGRATION_FL_00417,Count,115,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01666,DEV_MIGRATION_FL_00417,Delivery,116,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01667,DEV_MIGRATION_FL_00417,Removal,117,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01668,DEV_MIGRATION_FL_00417,Sale,118,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01669,DEV_MIGRATION_FL_00418,Count,119,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01670,DEV_MIGRATION_FL_00418,Delivery,120,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01671,DEV_MIGRATION_FL_00418,Removal,121,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01672,DEV_MIGRATION_FL_00418,Sale,122,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01673,DEV_MIGRATION_FL_00419,Count,123,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01674,DEV_MIGRATION_FL_00419,Delivery,124,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01675,DEV_MIGRATION_FL_00419,Removal,100,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01676,DEV_MIGRATION_FL_00419,Sale,101,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01677,DEV_MIGRATION_FL_00420,Count,102,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01678,DEV_MIGRATION_FL_00420,Delivery,103,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01679,DEV_MIGRATION_FL_00420,Removal,104,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01680,DEV_MIGRATION_FL_00420,Sale,105,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01681,DEV_MIGRATION_FL_00421,Count,106,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01682,DEV_MIGRATION_FL_00421,Delivery,107,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01683,DEV_MIGRATION_FL_00421,Removal,108,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01684,DEV_MIGRATION_FL_00421,Sale,109,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01685,DEV_MIGRATION_FL_00422,Count,110,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01686,DEV_MIGRATION_FL_00422,Delivery,111,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01687,DEV_MIGRATION_FL_00422,Removal,112,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01688,DEV_MIGRATION_FL_00422,Sale,113,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01689,DEV_MIGRATION_FL_00423,Count,114,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01690,DEV_MIGRATION_FL_00423,Delivery,115,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01691,DEV_MIGRATION_FL_00423,Removal,116,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01692,DEV_MIGRATION_FL_00423,Sale,117,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01693,DEV_MIGRATION_FL_00424,Count,118,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01694,DEV_MIGRATION_FL_00424,Delivery,119,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01695,DEV_MIGRATION_FL_00424,Removal,120,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01696,DEV_MIGRATION_FL_00424,Sale,121,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01697,DEV_MIGRATION_FL_00425,Count,122,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01698,DEV_MIGRATION_FL_00425,Delivery,123,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01699,DEV_MIGRATION_FL_00425,Removal,124,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01700,DEV_MIGRATION_FL_00425,Sale,100,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01701,DEV_MIGRATION_FL_00426,Count,101,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01702,DEV_MIGRATION_FL_00426,Delivery,102,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01703,DEV_MIGRATION_FL_00426,Removal,103,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01704,DEV_MIGRATION_FL_00426,Sale,104,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01705,DEV_MIGRATION_FL_00427,Count,105,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01706,DEV_MIGRATION_FL_00427,Delivery,106,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01707,DEV_MIGRATION_FL_00427,Removal,107,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01708,DEV_MIGRATION_FL_00427,Sale,108,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01709,DEV_MIGRATION_FL_00428,Count,109,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01710,DEV_MIGRATION_FL_00428,Delivery,110,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01711,DEV_MIGRATION_FL_00428,Removal,111,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01712,DEV_MIGRATION_FL_00428,Sale,112,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01713,DEV_MIGRATION_FL_00429,Count,113,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01714,DEV_MIGRATION_FL_00429,Delivery,114,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01715,DEV_MIGRATION_FL_00429,Removal,115,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01716,DEV_MIGRATION_FL_00429,Sale,116,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01717,DEV_MIGRATION_FL_00430,Count,117,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01718,DEV_MIGRATION_FL_00430,Delivery,118,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01719,DEV_MIGRATION_FL_00430,Removal,119,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01720,DEV_MIGRATION_FL_00430,Sale,120,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01721,DEV_MIGRATION_FL_00431,Count,121,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01722,DEV_MIGRATION_FL_00431,Delivery,122,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01723,DEV_MIGRATION_FL_00431,Removal,123,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01724,DEV_MIGRATION_FL_00431,Sale,124,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01725,DEV_MIGRATION_FL_00432,Count,100,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01726,DEV_MIGRATION_FL_00432,Delivery,101,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01727,DEV_MIGRATION_FL_00432,Removal,102,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01728,DEV_MIGRATION_FL_00432,Sale,103,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01729,DEV_MIGRATION_FL_00433,Count,104,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01730,DEV_MIGRATION_FL_00433,Delivery,105,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01731,DEV_MIGRATION_FL_00433,Removal,106,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01732,DEV_MIGRATION_FL_00433,Sale,107,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01733,DEV_MIGRATION_FL_00434,Count,108,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01734,DEV_MIGRATION_FL_00434,Delivery,109,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01735,DEV_MIGRATION_FL_00434,Removal,110,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01736,DEV_MIGRATION_FL_00434,Sale,111,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01737,DEV_MIGRATION_FL_00435,Count,112,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01738,DEV_MIGRATION_FL_00435,Delivery,113,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01739,DEV_MIGRATION_FL_00435,Removal,114,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01740,DEV_MIGRATION_FL_00435,Sale,115,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01741,DEV_MIGRATION_FL_00436,Count,116,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01742,DEV_MIGRATION_FL_00436,Delivery,117,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01743,DEV_MIGRATION_FL_00436,Removal,118,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01744,DEV_MIGRATION_FL_00436,Sale,119,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01745,DEV_MIGRATION_FL_00437,Count,120,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01746,DEV_MIGRATION_FL_00437,Delivery,121,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01747,DEV_MIGRATION_FL_00437,Removal,122,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01748,DEV_MIGRATION_FL_00437,Sale,123,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01749,DEV_MIGRATION_FL_00438,Count,124,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01750,DEV_MIGRATION_FL_00438,Delivery,100,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01751,DEV_MIGRATION_FL_00438,Removal,101,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01752,DEV_MIGRATION_FL_00438,Sale,102,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01753,DEV_MIGRATION_FL_00439,Count,103,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01754,DEV_MIGRATION_FL_00439,Delivery,104,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01755,DEV_MIGRATION_FL_00439,Removal,105,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01756,DEV_MIGRATION_FL_00439,Sale,106,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01757,DEV_MIGRATION_FL_00440,Count,107,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01758,DEV_MIGRATION_FL_00440,Delivery,108,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01759,DEV_MIGRATION_FL_00440,Removal,109,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01760,DEV_MIGRATION_FL_00440,Sale,110,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01761,DEV_MIGRATION_FL_00441,Count,111,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01762,DEV_MIGRATION_FL_00441,Delivery,112,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01763,DEV_MIGRATION_FL_00441,Removal,113,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01764,DEV_MIGRATION_FL_00441,Sale,114,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01765,DEV_MIGRATION_FL_00442,Count,115,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01766,DEV_MIGRATION_FL_00442,Delivery,116,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01767,DEV_MIGRATION_FL_00442,Removal,117,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01768,DEV_MIGRATION_FL_00442,Sale,118,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01769,DEV_MIGRATION_FL_00443,Count,119,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01770,DEV_MIGRATION_FL_00443,Delivery,120,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01771,DEV_MIGRATION_FL_00443,Removal,121,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01772,DEV_MIGRATION_FL_00443,Sale,122,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01773,DEV_MIGRATION_FL_00444,Count,123,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01774,DEV_MIGRATION_FL_00444,Delivery,124,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01775,DEV_MIGRATION_FL_00444,Removal,100,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01776,DEV_MIGRATION_FL_00444,Sale,101,2025-12-12,Fictional transaction fixture.
